,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,month
162,6d02e41c8e9947497e07f058a3f58180,CA,Add Payment Method Success,"{""Payment Method"":""Debit"",""Tokenized Pay"":""""}",2022-01-17 20:02:10,android,samsung,SM-G9,1
163,6d02e41c8e9947497e07f058a3f58180,CA,Subscription Premium,"{""Start Date"":""2022-01-17"",""Renewal Date"":""2022-02-18"",""Membership Type"":""Monthly""}",2022-01-17 20:02:51,outofband,outofband,outofband,1
164,6d02e41c8e9947497e07f058a3f58180,CA,Account Setup Profile Skip,"{""Screen"":""Address Details""}",2022-01-17 20:02:53,android,samsung,SM-G9,1
165,a733bf615f9fb46293b231899a92f1a1,other,Sign Up Success,"{""Method"":""Email""}",2022-01-17 20:18:12,ios,Apple,iPhone11,1
166,7a0cb33132f0857848ae1392e0bd7034,FL,Sign Up Success,"{""Method"":""Google""}",2022-01-17 20:23:54,ios,Apple,iPhone12,1
167,a1a9231ff320161d98d05c1363fd1389,CA,Sign Up Success,"{""Method"":""Google""}",2022-01-17 21:04:36,ios,Apple,iPhone11,1
168,243241499b8e9703c230a9c7c2aa0508,CA,Sign Up Success,"{""Method"":""Apple""}",2022-01-17 21:09:23,ios,Apple,iPhone13,1
169,243241499b8e9703c230a9c7c2aa0508,CA,Add Vehicle Success,"{""Year"":""2011"",""Model"":""Compass"",""Temporary"":""false"",""Color"":""White"",""Make"":""Jeep""}",2022-01-17 21:10:39,ios,Apple,iPhone13,1
170,3470f4afabdbf091c92349cd59b87962,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Forced Payment""}",2022-01-15 18:00:19,android,OnePlus,DE2118,1
171,3470f4afabdbf091c92349cd59b87962,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Order""}",2022-01-15 18:01:26,android,OnePlus,DE2118,1
172,f5988bc8ddb1a5733677d81109fe453b,TX,Subscription Premium,"{""Start Date"":""2022-01-15"",""Renewal Date"":""2022-02-16"",""Membership Type"":""Monthly""}",2022-01-15 18:39:11,outofband,outofband,outofband,1
173,41ef8ce6c7e3ce0869d791dc17a3d161,TX,Wallet Opened,{},2022-01-15 19:59:37,ios,Apple,iPhone14,1
174,1e78610bb127137ae210339776ac17d2,CA,Add Vehicle Success,"{""Year"":""2019"",""Model"":""Camry"",""Temporary"":""false"",""Color"":""Gray"",""Make"":""Toyota""}",2022-01-15 20:07:32,ios,Apple,iPhone13,1
175,1e78610bb127137ae210339776ac17d2,CA,Add Payment Method Success,"{""Tokenized Pay"":""Apple Pay"",""Payment Method"":""Credit""}",2022-01-15 20:08:34,ios,Apple,iPhone13,1
176,1e78610bb127137ae210339776ac17d2,CA,Subscription Premium,"{""Start Date"":""2022-01-15"",""Renewal Date"":""2022-02-16"",""Membership Type"":""Monthly""}",2022-01-15 20:09:26,outofband,outofband,outofband,1
177,d538dc6b56a5319edade6d4a36c14717,NY,Sign Up Success,"{""Method"":""Email""}",2022-01-15 20:58:33,android,samsung,SM-G7,1
178,e6512fefbf353f3a5cc327988d75e4c0,CA,Sign Up Success,"{""Method"":""Apple""}",2022-01-15 22:55:11,ios,Apple,iPhone12,1
179,e6512fefbf353f3a5cc327988d75e4c0,CA,Add Vehicle Success,"{""Make"":""Toyota"",""Model"":""Camry"",""Temporary"":""false"",""Color"":""White"",""Year"":""2019""}",2022-01-15 22:57:45,ios,Apple,iPhone12,1
180,27982f33ad096434bed0d790f1e63ca0,CA,Sign Up Success,"{""Method"":""Google""}",2022-01-15 23:21:17,android,samsung,SM-G9,1
181,27982f33ad096434bed0d790f1e63ca0,CA,Add Vehicle Success,"{""Make"":""Nissan"",""Model"":""Altima"",""Color"":""White"",""Year"":""2016"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-01-15 23:22:48,android,samsung,SM-G9,1
182,27982f33ad096434bed0d790f1e63ca0,CA,Calculator View,{},2022-01-15 23:25:18,android,samsung,SM-G9,1
183,a22abda7a39d747ab674cd13224b375a,FL,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-15 23:28:37,android,LGE,LM-V350,1
184,337a8e53c4ac87317951e9b09ca8772f,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-16 01:57:54,android,samsung,SM-G9,1
185,337a8e53c4ac87317951e9b09ca8772f,TX,Add Vehicle Success,"{""Make"":""Jeep"",""Model"":""Wrangler"",""Color"":""Black"",""Year"":""2020"",""Temporary"":""true"",""Start Date"":""Jan 15, 2022"",""End Date"":""Jan 23, 2022"",""Rental state"":""TX""}",2022-01-16 02:11:33,android,samsung,SM-G9,1
186,337a8e53c4ac87317951e9b09ca8772f,TX,Add Payment Method Success,"{""Payment Method"":""Credit"",""Tokenized Pay"":""""}",2022-01-16 02:15:27,android,samsung,SM-G9,1
187,3470f4afabdbf091c92349cd59b87962,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Order""}",2022-01-16 02:31:05,android,OnePlus,DE2118,1
188,a22abda7a39d747ab674cd13224b375a,FL,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 02:39:15,android,LGE,LM-V350,1
189,a22abda7a39d747ab674cd13224b375a,FL,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 02:39:28,android,LGE,LM-V350,1
190,a22abda7a39d747ab674cd13224b375a,FL,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Pro Plan Subscription""}",2022-01-16 02:39:48,android,LGE,LM-V350,1
191,a22abda7a39d747ab674cd13224b375a,FL,Wallet Opened,{},2022-01-16 02:40:39,android,LGE,LM-V350,1
192,efb82953e46143e6663aa3b654c2e0bc,NY,Sign Up Success,"{""Method"":""Google""}",2022-01-16 05:18:12,android,samsung,SM-G9,1
193,efb82953e46143e6663aa3b654c2e0bc,NY,Account Setup Skip,{},2022-01-16 05:18:47,android,samsung,SM-G9,1
194,efb82953e46143e6663aa3b654c2e0bc,NY,Account Setup Profile Skip,"{""Screen"":""Address""}",2022-01-16 05:19:10,android,samsung,SM-G9,1
195,efb82953e46143e6663aa3b654c2e0bc,NY,Account Setup Profile Skip,"{""Screen"":""Phone Number""}",2022-01-16 05:19:13,android,samsung,SM-G9,1
196,b288242d86302c56eb49562a7d73a5f2,IL,Account History Transaction Details,"{""Type"":""Pro Plan Subscription"",""Status"":""Paid"",""Navigated From"":""account_history""}",2022-01-16 05:25:09,ios,Apple,iPhone13,1
197,b288242d86302c56eb49562a7d73a5f2,IL,Wallet Opened,{},2022-01-16 05:32:48,ios,Apple,iPhone13,1
198,b288242d86302c56eb49562a7d73a5f2,IL,Calculator View,{},2022-01-16 05:33:13,ios,Apple,iPhone13,1
199,c8d4d395f6b45f1ddd6ab9f29180f54a,TX,Order,"{""Premium Membership"":""True""}",2022-01-16 06:43:45,outofband,outofband,outofband,1
200,a1a9231ff320161d98d05c1363fd1389,CA,Add Vehicle Success,"{""Make"":""Honda"",""Model"":""Accord"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2011""}",2022-01-17 21:11:58,ios,Apple,iPhone11,1
201,a1a9231ff320161d98d05c1363fd1389,CA,Add Payment Method Failed,"{""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card"",""Error Code"":""ERROR-16010""}",2022-01-17 21:13:45,ios,Apple,iPhone11,1
202,243241499b8e9703c230a9c7c2aa0508,CA,Account Setup Profile Skip,"{""Screen"":""Address details""}",2022-01-17 21:13:54,ios,Apple,iPhone13,1
203,243241499b8e9703c230a9c7c2aa0508,CA,Calculator View,{},2022-01-17 21:17:19,ios,Apple,iPhone13,1
204,d6459c50f4a21724677a7904dc87ced0,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-17 22:29:04,ios,Apple,iPhone13,1
205,d6459c50f4a21724677a7904dc87ced0,TX,Add Vehicle Success,"{""Make"":""Toyota"",""Model"":""Camry"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2016""}",2022-01-17 22:31:17,ios,Apple,iPhone13,1
206,bd1bbad2e24c02c4a756b5fbf564e90a,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-17 23:10:05,android,samsung,SM-G9,1
207,4cb970b0a827d7a56dd1f61d6afd27bf,NY,Add Vehicle Success,"{""Make"":""Porsche"",""Model"":""Cayenne"",""Temporary"":""false"",""Color"":""White"",""Year"":""2013""}",2022-01-17 23:11:28,ios,Apple,iPhone13,1
208,ce84234fb60cd4766387be85a95ffc51,TX,Sign Up Success,"{""Method"":""Email""}",2022-01-17 23:54:25,ios,Apple,iPhone10,1
209,017f4557810b3ba165d2959c17b916b6,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-17 23:56:09,ios,Apple,iPhone13,1
210,ce84234fb60cd4766387be85a95ffc51,TX,Email Confirmation Success,"{""Required"":""true""}",2022-01-17 23:58:56,ios,Apple,iPhone10,1
211,ce84234fb60cd4766387be85a95ffc51,TX,Account Setup Skip,{},2022-01-17 23:59:24,ios,Apple,iPhone10,1
212,ce84234fb60cd4766387be85a95ffc51,TX,Add Vehicle Break,{},2022-01-18 00:02:05,ios,Apple,iPhone10,1
213,ce84234fb60cd4766387be85a95ffc51,TX,Wallet Opened,{},2022-01-18 00:02:12,ios,Apple,iPhone10,1
214,ce84234fb60cd4766387be85a95ffc51,TX,Add Vehicle Success,"{""Year"":""2017"",""Model"":""Camaro"",""Temporary"":""false"",""Color"":""Black"",""Make"":""Chevrolet""}",2022-01-18 00:04:05,ios,Apple,iPhone10,1
215,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:08:20,ios,Apple,iPhone10,1
216,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Started,{},2022-01-18 00:08:25,ios,Apple,iPhone10,1
217,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:08:39,ios,Apple,iPhone10,1
218,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:08:45,ios,Apple,iPhone10,1
219,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:09:23,ios,Apple,iPhone10,1
220,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:10:43,ios,Apple,iPhone10,1
221,ce84234fb60cd4766387be85a95ffc51,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 00:11:14,ios,Apple,iPhone10,1
222,bfe0776e2a253f3c9661a1a20b604c98,CA,Sign Up Success,"{""Method"":""Apple""}",2022-01-18 00:27:11,ios,Apple,iPhone12,1
223,fbfec8579ec33abeec187c379be04642,DE,Sign Up Success,"{""Method"":""Google""}",2022-01-18 01:39:30,android,samsung,SM-G7,1
224,e7387857a0530522cad8793862be5234,IL,Sign Up Success,"{""Method"":""Email""}",2022-01-18 02:20:46,android,samsung,SM-G9,1
225,ddfd6a4298e15df738efd4daa76403e4,NY,Chat Conversation Started,{},2022-01-18 03:54:47,android,samsung,SM-A0,1
226,bc325772bdc7c7d74ab450969737bae2,NY,Sign Up Success,"{""Method"":""Google""}",2022-01-18 08:05:27,android,samsung,SM-N9,1
227,ddfd6a4298e15df738efd4daa76403e4,NY,Order,"{""Premium Membership"":""True""}",2022-01-18 09:23:03,outofband,outofband,outofband,1
228,9a52cf418ad2a4261777f64bb60dd365,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 09:43:08,outofband,outofband,outofband,1
229,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 09:45:19,outofband,outofband,outofband,1
230,d5db42956fe1b7085365599f3937e0f8,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 09:46:16,outofband,outofband,outofband,1
231,67f7ee21393060f86207711face96b90,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 10:48:32,outofband,outofband,outofband,1
232,67f7ee21393060f86207711face96b90,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 10:48:34,outofband,outofband,outofband,1
233,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 10:49:00,outofband,outofband,outofband,1
234,dd3c7c5c898a4e6a4ed78d6e2c526bed,TX,Order,"{""Premium Membership"":""True""}",2022-01-18 10:50:08,outofband,outofband,outofband,1
235,4cb970b0a827d7a56dd1f61d6afd27bf,NY,Wallet Opened,{},2022-01-18 13:23:37,ios,Apple,iPhone13,1
236,781ab447d48681f7266ede41fbd1c3ed,FL,Sign Up Success,"{""Method"":""Google""}",2022-01-18 13:30:08,android,samsung,SM-G9,1
237,1a1e2d494b74ac88fd36e7d99a02bde9,FL,Sign Up Success,"{""Method"":""Email""}",2022-01-18 15:27:00,ios,Apple,iPhone12,1
239,82e7a8b7a900896b582e98b1fc8e3367,CA,Sign Up Success,"{""Method"":""Google""}",2022-01-16 06:48:09,ios,Apple,iPhone12,1
240,c8d4d395f6b45f1ddd6ab9f29180f54a,TX,Order,"{""Premium Membership"":""True""}",2022-01-16 06:52:01,outofband,outofband,outofband,1
242,c8d4d395f6b45f1ddd6ab9f29180f54a,TX,Order,"{""Premium Membership"":""True""}",2022-01-16 06:53:06,outofband,outofband,outofband,1
243,c8d4d395f6b45f1ddd6ab9f29180f54a,TX,Order,"{""Premium Membership"":""True""}",2022-01-16 06:54:08,outofband,outofband,outofband,1
246,1ee44b7246e415fe85f31f24e9ee9b96,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-16 11:30:47,ios,Apple,iPhone12,1
247,1ee44b7246e415fe85f31f24e9ee9b96,TX,Add Vehicle Success,"{""Year"":""2019"",""Model"":""Journey"",""Temporary"":""false"",""Color"":""Black"",""Make"":""Dodge""}",2022-01-16 11:33:05,ios,Apple,iPhone12,1
248,1ee44b7246e415fe85f31f24e9ee9b96,TX,Account Setup Profile Skip,"{""Screen"":""Address details""}",2022-01-16 11:35:02,ios,Apple,iPhone12,1
249,6a3d7a1b70ee794295db7673b8cdfe78,FL,Sign Up Success,"{""Method"":""Email""}",2022-01-16 12:23:19,android,samsung,SM-G9,1
250,6a3d7a1b70ee794295db7673b8cdfe78,FL,Sign Out,"{""Type"":""Manual""}",2022-01-16 12:24:24,android,samsung,SM-G9,1
251,72682d7fa942279899468f8129a4856a,IL,Sign Up Success,"{""Method"":""Email""}",2022-01-16 13:53:28,ios,Apple,iPhone13,1
252,72682d7fa942279899468f8129a4856a,IL,Email Confirmation Success,"{""Required"":""true""}",2022-01-16 13:54:13,ios,Apple,iPhone13,1
253,a814247ceffe76575d332bdd863e255f,CA,Order,"{""Premium Membership"":""False""}",2022-01-16 14:30:03,outofband,outofband,outofband,1
254,30560b6ff7feef07c9cb7315b0564101,CA,Order,"{""Premium Membership"":""True""}",2022-01-16 14:30:05,outofband,outofband,outofband,1
256,6acbda6a569ef5652f6d84dd994c9e70,TX,Sign Up Success,"{""Method"":""Email""}",2022-01-16 14:41:09,android,samsung,SM-G9,1
257,6acbda6a569ef5652f6d84dd994c9e70,TX,Email Confirmation Success,{},2022-01-16 14:41:28,android,samsung,SM-G9,1
258,6acbda6a569ef5652f6d84dd994c9e70,TX,Add Vehicle Success,"{""Make"":""BMW"",""Model"":""X5"",""Color"":""Gray"",""Year"":""2006"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-01-16 14:48:00,android,samsung,SM-G9,1
259,2524f7c94a6d336648a64370b767357a,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 16:21:20,android,OnePlus,ONEPLUS A6013,1
260,2524f7c94a6d336648a64370b767357a,CA,Chat Conversation Opened,"{""From"":""Transaction Details"",""Transaction type"":""OrderAlert""}",2022-01-16 16:27:41,android,OnePlus,ONEPLUS A6013,1
261,2524f7c94a6d336648a64370b767357a,CA,Chat Conversation Started,{},2022-01-16 16:27:41,android,OnePlus,ONEPLUS A6013,1
262,2524f7c94a6d336648a64370b767357a,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 16:27:51,android,OnePlus,ONEPLUS A6013,1
263,2524f7c94a6d336648a64370b767357a,CA,Chat Conversation Opened,"{""From"":""Menu"",""Transaction type"":""""}",2022-01-16 16:37:08,android,OnePlus,ONEPLUS A6013,1
264,2524f7c94a6d336648a64370b767357a,CA,Chat Conversation Started,{},2022-01-16 16:37:08,android,OnePlus,ONEPLUS A6013,1
265,2524f7c94a6d336648a64370b767357a,CA,Calculator View,{},2022-01-16 16:37:17,android,OnePlus,ONEPLUS A6013,1
266,2524f7c94a6d336648a64370b767357a,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 16:39:32,android,OnePlus,ONEPLUS A6013,1
267,2524f7c94a6d336648a64370b767357a,CA,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Pending"",""Type"":""Violation Transaction""}",2022-01-16 16:39:37,android,OnePlus,ONEPLUS A6013,1
268,f924b760aad04b4cd79d53e1b180be60,CA,Sign Out,"{""Type"":""Auto""}",2022-01-16 17:11:31,ios,Apple,iPhone12,1
269,ff72157f48e62a7278d4efb45e876a4e,CA,Sign Up Success,"{""Method"":""Google""}",2022-01-16 17:16:22,ios,Apple,iPhone13,1
270,ff72157f48e62a7278d4efb45e876a4e,CA,Add Vehicle Success,"{""Make"":""Toyota"",""Model"":""Sienna"",""Temporary"":""false"",""Color"":""Black"",""Year"":""2022""}",2022-01-16 17:28:30,ios,Apple,iPhone13,1
271,ff72157f48e62a7278d4efb45e876a4e,CA,Add Payment Method Failed,"{""Error Code"":""ERROR-16010"",""Error Message"":""Card is debit but credit is required."",""Payment Method"":""Credit Card""}",2022-01-16 17:42:39,ios,Apple,iPhone13,1
272,ff72157f48e62a7278d4efb45e876a4e,CA,Add Payment Method Failed,"{""Error Message"":""Payment method failed verification."",""Error Code"":""ERROR-NaN10"",""Payment Method"":""Credit Card""}",2022-01-16 17:44:04,ios,Apple,iPhone13,1
273,1a1e2d494b74ac88fd36e7d99a02bde9,FL,Email Confirmation Success,"{""Required"":""true""}",2022-01-18 15:28:04,ios,Apple,iPhone12,1
274,bf6f5c66e2438576cc4852345313fe55,IL,Sign Up Success,"{""Method"":""Google""}",2022-01-18 15:56:23,android,samsung,SM-N9,1
275,bf6f5c66e2438576cc4852345313fe55,IL,Add Vehicle Success,"{""Make"":""Mercedes-Benz"",""Model"":""M-Class"",""Color"":""Silver"",""Year"":""2000"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-01-18 15:58:55,android,samsung,SM-N9,1
276,bf6f5c66e2438576cc4852345313fe55,IL,Add Payment Method Success,"{""Payment Method"":""Credit"",""Tokenized Pay"":""""}",2022-01-18 15:59:56,android,samsung,SM-N9,1
277,ba0ce3b2b9043125a3ab7c309fa6c6dc,CA,Sign Up Success,"{""Method"":""Apple""}",2022-01-18 16:01:05,ios,Apple,iPhone12,1
278,bd306693a896320588ff178205c0cb1d,PA,Sign Up Success,"{""Method"":""Google""}",2022-01-18 16:55:20,android,samsung,SM-G9,1
279,bd306693a896320588ff178205c0cb1d,PA,Add Vehicle Success,"{""Make"":""Buick"",""Model"":""Enclave"",""Color"":""Gray"",""Year"":""2017"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-01-18 16:58:32,android,samsung,SM-G9,1
280,366034352c98c4efbe4fcd7af4be56bc,CA,Wallet Opened,{},2022-01-18 18:13:00,android,motorola,moto,1
281,5bf459f18f0cb56699faaf337e1e269d,CA,Sign Up Success,"{""Method"":""Email""}",2022-01-18 18:33:01,ios,Apple,iPhone13,1
282,5bf459f18f0cb56699faaf337e1e269d,CA,Email Confirmation Success,"{""Required"":""true""}",2022-01-18 18:34:16,ios,Apple,iPhone13,1
283,017f4557810b3ba165d2959c17b916b6,TX,Chat Conversation Opened,"{""From"":""Menu""}",2022-01-18 18:35:22,ios,Apple,iPhone13,1
284,ddfd6a4298e15df738efd4daa76403e4,NY,Account History Transaction Details,"{""Navigated From"":""Account History"",""Status"":""Paid"",""Type"":""Order""}",2022-01-18 18:59:36,android,samsung,SM-A0,1
285,5bf459f18f0cb56699faaf337e1e269d,CA,Add Vehicle Success,"{""Start Date"":""18/01/2022"",""Year"":""2020"",""Model"":""Murano"",""Temporary"":""true"",""Rental State"":""CA"",""End Date"":""19/01/2022"",""Color"":""Black"",""Make"":""Nissan""}",2022-01-18 19:14:31,ios,Apple,iPhone13,1
286,7fd9997756086fe4f0bb979ebbbb2de1,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-18 19:16:47,ios,Apple,iPhone14,1
287,7fd9997756086fe4f0bb979ebbbb2de1,TX,Add Vehicle Break,{},2022-01-18 19:17:18,ios,Apple,iPhone14,1
288,7fd9997756086fe4f0bb979ebbbb2de1,TX,Account Setup Skip,{},2022-01-18 19:17:21,ios,Apple,iPhone14,1
289,5bf459f18f0cb56699faaf337e1e269d,CA,Add Payment Method Success,"{""Payment Method"":""Credit""}",2022-01-18 19:19:03,ios,Apple,iPhone13,1
290,707c3d0d8b21bdc7589361f41a64624a,CA,Sign Up Success,"{""Method"":""Email""}",2022-01-18 19:21:39,ios,Apple,iPhone10,1
291,707c3d0d8b21bdc7589361f41a64624a,CA,Email Confirmation Success,"{""Required"":""true""}",2022-01-18 19:25:03,ios,Apple,iPhone10,1
292,707c3d0d8b21bdc7589361f41a64624a,CA,Add Vehicle Success,"{""Color"":""White"",""Make"":""Toyota"",""Model"":""RAV4 Hybrid"",""Temporary"":""false"",""Year"":""2020""}",2022-01-18 19:27:09,ios,Apple,iPhone10,1
293,707c3d0d8b21bdc7589361f41a64624a,CA,Add Payment Method Success,"{""Payment Method"":""Credit""}",2022-01-18 19:28:37,ios,Apple,iPhone10,1
294,697499aabe18cc164196fd1da5d39eaf,FL,Sign Up Success,"{""Method"":""Apple""}",2022-01-18 20:35:56,ios,Apple,iPad,1
295,d6cdbb60e1b5db650a7202e55844ae14,TX,Wallet Opened,{},2022-01-18 20:40:05,ios,Apple,iPhone12,1
296,697499aabe18cc164196fd1da5d39eaf,FL,Add Vehicle Success,"{""Start Date"":""19/01/2022"",""Year"":""2022"",""Model"":""Outlander Sport"",""Temporary"":""true"",""Rental State"":""OK"",""End Date"":""21/01/2022"",""Color"":""Silver"",""Make"":""Mitsubishi""}",2022-01-18 20:41:18,ios,Apple,iPad,1
297,697499aabe18cc164196fd1da5d39eaf,FL,Add Payment Method Success,"{""Payment Method"":""Credit""}",2022-01-18 20:42:32,ios,Apple,iPad,1
298,697499aabe18cc164196fd1da5d39eaf,FL,Add Vehicle Break,{},2022-01-18 20:46:28,ios,Apple,iPad,1
299,024502b03e44d69091783861bfaad3b4,TX,Sign Up Success,"{""Method"":""Google""}",2022-01-18 20:55:39,android,samsung,SM-N9,1
300,aa44197c26cbb265ea6a2689dec92a70,CA,Add Vehicle Success,"{""Make"":""Hyundai"",""Model"":""Elantra"",""Color"":""Beige"",""Year"":""2011"",""Temporary"":""false"",""Start Date"":"""",""End Date"":"""",""Rental state"":""""}",2022-01-18 21:42:04,android,samsung,SM-G7,1
